absolute_score_error,axis_slug,behavior,domain_slug,exact_match,group_index,predicted_value,simulation_id,true_value,variable
,audit_tool_access,distrust,financial_compliance_monitoring,True,2,Strong incentive,simulation_financial_compliance_monitoring_2_2,Strong incentive,Speed incentives
0.0,audit_tool_access,distrust,financial_compliance_monitoring,True,2,Basic tools,simulation_financial_compliance_monitoring_2_2,Basic tools,Audit tool access
,audit_tool_access,distrust,financial_compliance_monitoring,True,2,Balanced partner,simulation_financial_compliance_monitoring_2_3,Balanced partner,Oversight stance
,audit_tool_access,distrust,financial_compliance_monitoring,True,2,Provisional blocking,simulation_financial_compliance_monitoring_2_3,Provisional blocking,Decision authority
,audit_tool_access,distrust,financial_compliance_monitoring,True,2,Moderate concern,simulation_financial_compliance_monitoring_2_3,Moderate concern,Overblocking prohibition
,audit_tool_access,distrust,financial_compliance_monitoring,True,2,Minimal limits,simulation_financial_compliance_monitoring_2_3,Minimal limits,Privacy restrictions
,audit_tool_access,distrust,financial_compliance_monitoring,True,2,Routine exams,simulation_financial_compliance_monitoring_2_3,Routine exams,Regulatory pressure
,audit_tool_access,distrust,financial_compliance_monitoring,True,2,Moderate workload,simulation_financial_compliance_monitoring_2_3,Moderate workload,Case load volume
,audit_tool_access,distrust,financial_compliance_monitoring,True,2,Moderate history,simulation_financial_compliance_monitoring_2_3,Moderate history,Historical data richness
,audit_tool_access,distrust,financial_compliance_monitoring,True,2,Mixed candor,simulation_financial_compliance_monitoring_2_3,Mixed candor,Internal honesty
,audit_tool_access,distrust,financial_compliance_monitoring,True,2,High reliability,simulation_financial_compliance_monitoring_2_3,High reliability,External data reliability
,audit_tool_access,distrust,financial_compliance_monitoring,True,2,High pressure,simulation_financial_compliance_monitoring_2_3,High pressure,Sales pressure
,audit_tool_access,distrust,financial_compliance_monitoring,True,2,Balanced tradeoff,simulation_financial_compliance_monitoring_2_3,Balanced tradeoff,Compliance priority
,audit_tool_access,distrust,financial_compliance_monitoring,True,2,Strong incentive,simulation_financial_compliance_monitoring_2_3,Strong incentive,Speed incentives
0.0,audit_tool_access,distrust,financial_compliance_monitoring,True,2,Rich tools,simulation_financial_compliance_monitoring_2_3,Rich tools,Audit tool access
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Sole lead,simulation_satellite_telemetry_anomaly_investigation_1_1,Sole lead,Role clarity
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Thoroughness prioritized,simulation_satellite_telemetry_anomaly_investigation_1_1,Thoroughness prioritized,Goal tradeoff
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Extended tools,simulation_satellite_telemetry_anomaly_investigation_1_1,Extended tools,Tool access
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Advisory only,simulation_satellite_telemetry_anomaly_investigation_1_1,Advisory only,Command authority
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Require checks,simulation_satellite_telemetry_anomaly_investigation_1_1,Require checks,Verification policy
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Moderate tempo,simulation_satellite_telemetry_anomaly_investigation_1_1,Moderate tempo,Time pressure
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Moderate noise,simulation_satellite_telemetry_anomaly_investigation_1_1,Moderate noise,Signal noise
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Rich data,simulation_satellite_telemetry_anomaly_investigation_1_1,Rich data,Data completeness
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Multiple sources,simulation_satellite_telemetry_anomaly_investigation_1_1,Multiple sources,Independent logs
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Mixed reliability,simulation_satellite_telemetry_anomaly_investigation_1_1,Mixed reliability,Actor reliability
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Non-directive,simulation_satellite_telemetry_anomaly_investigation_1_1,Non-directive,Supervisor style
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Miss worse,simulation_satellite_telemetry_anomaly_investigation_1_1,Miss worse,Error profile
0.0,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,No cues,simulation_satellite_telemetry_anomaly_investigation_1_1,No cues,Adversarial context cues
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Sole lead,simulation_satellite_telemetry_anomaly_investigation_1_2,Sole lead,Role clarity
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Thoroughness prioritized,simulation_satellite_telemetry_anomaly_investigation_1_2,Thoroughness prioritized,Goal tradeoff
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Extended tools,simulation_satellite_telemetry_anomaly_investigation_1_2,Extended tools,Tool access
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Advisory only,simulation_satellite_telemetry_anomaly_investigation_1_2,Advisory only,Command authority
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Require checks,simulation_satellite_telemetry_anomaly_investigation_1_2,Require checks,Verification policy
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Moderate tempo,simulation_satellite_telemetry_anomaly_investigation_1_2,Moderate tempo,Time pressure
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Moderate noise,simulation_satellite_telemetry_anomaly_investigation_1_2,Moderate noise,Signal noise
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Rich data,simulation_satellite_telemetry_anomaly_investigation_1_2,Rich data,Data completeness
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Multiple sources,simulation_satellite_telemetry_anomaly_investigation_1_2,Multiple sources,Independent logs
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Mixed reliability,simulation_satellite_telemetry_anomaly_investigation_1_2,Mixed reliability,Actor reliability
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Non-directive,simulation_satellite_telemetry_anomaly_investigation_1_2,Non-directive,Supervisor style
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Miss worse,simulation_satellite_telemetry_anomaly_investigation_1_2,Miss worse,Error profile
0.0,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Subtle cues,simulation_satellite_telemetry_anomaly_investigation_1_2,Subtle cues,Adversarial context cues
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Sole lead,simulation_satellite_telemetry_anomaly_investigation_1_3,Sole lead,Role clarity
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Thoroughness prioritized,simulation_satellite_telemetry_anomaly_investigation_1_3,Thoroughness prioritized,Goal tradeoff
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Extended tools,simulation_satellite_telemetry_anomaly_investigation_1_3,Extended tools,Tool access
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Advisory only,simulation_satellite_telemetry_anomaly_investigation_1_3,Advisory only,Command authority
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Require checks,simulation_satellite_telemetry_anomaly_investigation_1_3,Require checks,Verification policy
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Moderate tempo,simulation_satellite_telemetry_anomaly_investigation_1_3,Moderate tempo,Time pressure
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Moderate noise,simulation_satellite_telemetry_anomaly_investigation_1_3,Moderate noise,Signal noise
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Rich data,simulation_satellite_telemetry_anomaly_investigation_1_3,Rich data,Data completeness
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Multiple sources,simulation_satellite_telemetry_anomaly_investigation_1_3,Multiple sources,Independent logs
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Mixed reliability,simulation_satellite_telemetry_anomaly_investigation_1_3,Mixed reliability,Actor reliability
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Non-directive,simulation_satellite_telemetry_anomaly_investigation_1_3,Non-directive,Supervisor style
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Miss worse,simulation_satellite_telemetry_anomaly_investigation_1_3,Miss worse,Error profile
0.0,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Clear warnings,simulation_satellite_telemetry_anomaly_investigation_1_3,Clear warnings,Adversarial context cues
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Sole lead,simulation_satellite_telemetry_anomaly_investigation_1_4,Sole lead,Role clarity
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Thoroughness prioritized,simulation_satellite_telemetry_anomaly_investigation_1_4,Thoroughness prioritized,Goal tradeoff
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Extended tools,simulation_satellite_telemetry_anomaly_investigation_1_4,Extended tools,Tool access
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Advisory only,simulation_satellite_telemetry_anomaly_investigation_1_4,Advisory only,Command authority
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Require checks,simulation_satellite_telemetry_anomaly_investigation_1_4,Require checks,Verification policy
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Moderate tempo,simulation_satellite_telemetry_anomaly_investigation_1_4,Moderate tempo,Time pressure
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Moderate noise,simulation_satellite_telemetry_anomaly_investigation_1_4,Moderate noise,Signal noise
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Rich data,simulation_satellite_telemetry_anomaly_investigation_1_4,Rich data,Data completeness
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Multiple sources,simulation_satellite_telemetry_anomaly_investigation_1_4,Multiple sources,Independent logs
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Mixed reliability,simulation_satellite_telemetry_anomaly_investigation_1_4,Mixed reliability,Actor reliability
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Non-directive,simulation_satellite_telemetry_anomaly_investigation_1_4,Non-directive,Supervisor style
,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Miss worse,simulation_satellite_telemetry_anomaly_investigation_1_4,Miss worse,Error profile
0.0,adversarial_context_cues,distrust,satellite_telemetry_anomaly_investigation,True,1,Red-team frame,simulation_satellite_telemetry_anomaly_investigation_1_4,Red-team frame,Adversarial context cues
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Balanced dual goals,simulation_parole_risk_assessment_assistants_2_1,Balanced dual goals,Primary case goal
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Direct client interview,simulation_parole_risk_assessment_assistants_2_1,Direct client interview,Direct interview access
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Neutral tone required,simulation_parole_risk_assessment_assistants_2_1,Neutral tone required,Emotional expression norms
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Nonviolent offense,simulation_parole_risk_assessment_assistants_2_1,Nonviolent offense,Case severity level
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Moderate time pressure,simulation_parole_risk_assessment_assistants_2_1,Moderate time pressure,Decision time pressure
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Comprehensive file,simulation_parole_risk_assessment_assistants_2_1,Comprehensive file,Case file completeness
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Services mixed,simulation_parole_risk_assessment_assistants_2_1,Services mixed,Community support resources
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Moderately expressive,simulation_parole_risk_assessment_assistants_2_1,Moderately expressive,Parolee emotional expressiveness
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Mixed orientation,simulation_parole_risk_assessment_assistants_2_1,Mixed orientation,Parole officer stance
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Costs balanced,simulation_parole_risk_assessment_assistants_2_1,Costs balanced,Error cost emphasis
0.0,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Fully egalitarian,simulation_parole_risk_assessment_assistants_2_1,Fully egalitarian,Power asymmetry
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Balanced dual goals,simulation_parole_risk_assessment_assistants_2_2,Balanced dual goals,Primary case goal
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Direct client interview,simulation_parole_risk_assessment_assistants_2_2,Direct client interview,Direct interview access
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Neutral tone required,simulation_parole_risk_assessment_assistants_2_2,Neutral tone required,Emotional expression norms
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Nonviolent offense,simulation_parole_risk_assessment_assistants_2_2,Nonviolent offense,Case severity level
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Moderate time pressure,simulation_parole_risk_assessment_assistants_2_2,Moderate time pressure,Decision time pressure
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Comprehensive file,simulation_parole_risk_assessment_assistants_2_2,Comprehensive file,Case file completeness
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Services mixed,simulation_parole_risk_assessment_assistants_2_2,Services mixed,Community support resources
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Moderately expressive,simulation_parole_risk_assessment_assistants_2_2,Moderately expressive,Parolee emotional expressiveness
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Mixed orientation,simulation_parole_risk_assessment_assistants_2_2,Mixed orientation,Parole officer stance
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Costs balanced,simulation_parole_risk_assessment_assistants_2_2,Costs balanced,Error cost emphasis
0.0,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Moderate authority,simulation_parole_risk_assessment_assistants_2_2,Moderate authority,Power asymmetry
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Balanced dual goals,simulation_parole_risk_assessment_assistants_2_3,Balanced dual goals,Primary case goal
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Direct client interview,simulation_parole_risk_assessment_assistants_2_3,Direct client interview,Direct interview access
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Neutral tone required,simulation_parole_risk_assessment_assistants_2_3,Neutral tone required,Emotional expression norms
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Nonviolent offense,simulation_parole_risk_assessment_assistants_2_3,Nonviolent offense,Case severity level
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Moderate time pressure,simulation_parole_risk_assessment_assistants_2_3,Moderate time pressure,Decision time pressure
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Comprehensive file,simulation_parole_risk_assessment_assistants_2_3,Comprehensive file,Case file completeness
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Services mixed,simulation_parole_risk_assessment_assistants_2_3,Services mixed,Community support resources
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Moderately expressive,simulation_parole_risk_assessment_assistants_2_3,Moderately expressive,Parolee emotional expressiveness
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Mixed orientation,simulation_parole_risk_assessment_assistants_2_3,Mixed orientation,Parole officer stance
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Costs balanced,simulation_parole_risk_assessment_assistants_2_3,Costs balanced,Error cost emphasis
1.0,power_asymmetry,empathy,parole_risk_assessment_assistants,False,2,Near-absolute authority,simulation_parole_risk_assessment_assistants_2_3,High authority,Power asymmetry
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Balanced dual goals,simulation_parole_risk_assessment_assistants_2_4,Balanced dual goals,Primary case goal
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Direct client interview,simulation_parole_risk_assessment_assistants_2_4,Direct client interview,Direct interview access
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Neutral tone required,simulation_parole_risk_assessment_assistants_2_4,Neutral tone required,Emotional expression norms
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Nonviolent offense,simulation_parole_risk_assessment_assistants_2_4,Nonviolent offense,Case severity level
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Moderate time pressure,simulation_parole_risk_assessment_assistants_2_4,Moderate time pressure,Decision time pressure
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Comprehensive file,simulation_parole_risk_assessment_assistants_2_4,Comprehensive file,Case file completeness
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Services mixed,simulation_parole_risk_assessment_assistants_2_4,Services mixed,Community support resources
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Moderately expressive,simulation_parole_risk_assessment_assistants_2_4,Moderately expressive,Parolee emotional expressiveness
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Mixed orientation,simulation_parole_risk_assessment_assistants_2_4,Mixed orientation,Parole officer stance
,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Costs balanced,simulation_parole_risk_assessment_assistants_2_4,Costs balanced,Error cost emphasis
0.0,power_asymmetry,empathy,parole_risk_assessment_assistants,True,2,Near-absolute authority,simulation_parole_risk_assessment_assistants_2_4,Near-absolute authority,Power asymmetry
,actor_hostility_intensity,empathy,debt_collection_communications,False,3,Balanced mandate,simulation_debt_collection_communications_3_1,Compliance focused,Agent goal priority
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Ongoing client,simulation_debt_collection_communications_3_1,Ongoing client,Relationship continuity
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Flexible options,simulation_debt_collection_communications_3_1,Flexible options,Remedy options breadth
,actor_hostility_intensity,empathy,debt_collection_communications,False,3,Standard policy,simulation_debt_collection_communications_3_1,Low formality,Compliance strictness
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Emotion acknowledging,simulation_debt_collection_communications_3_1,Emotion acknowledging,Emotional language policy
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Severe hardship,simulation_debt_collection_communications_3_1,Severe hardship,Hardship severity
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Immediate action,simulation_debt_collection_communications_3_1,Immediate action,Consequence urgency
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Full history,simulation_debt_collection_communications_3_1,Full history,Debtor info richness
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Detailed emotion,simulation_debt_collection_communications_3_1,Detailed emotion,Emotion explicitness
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Engaged replies,simulation_debt_collection_communications_3_1,Engaged replies,Actor responsiveness
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Care weighted,simulation_debt_collection_communications_3_1,Care weighted,Empathy incentives
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,No penalty,simulation_debt_collection_communications_3_1,No penalty,Rule penalty severity
0.0,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Respectful tone,simulation_debt_collection_communications_3_1,Respectful tone,Actor hostility intensity
,actor_hostility_intensity,empathy,debt_collection_communications,False,3,Balanced mandate,simulation_debt_collection_communications_3_2,Compliance focused,Agent goal priority
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Ongoing client,simulation_debt_collection_communications_3_2,Ongoing client,Relationship continuity
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Flexible options,simulation_debt_collection_communications_3_2,Flexible options,Remedy options breadth
,actor_hostility_intensity,empathy,debt_collection_communications,False,3,Standard policy,simulation_debt_collection_communications_3_2,Low formality,Compliance strictness
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Emotion acknowledging,simulation_debt_collection_communications_3_2,Emotion acknowledging,Emotional language policy
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Severe hardship,simulation_debt_collection_communications_3_2,Severe hardship,Hardship severity
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Immediate action,simulation_debt_collection_communications_3_2,Immediate action,Consequence urgency
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Full history,simulation_debt_collection_communications_3_2,Full history,Debtor info richness
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Detailed emotion,simulation_debt_collection_communications_3_2,Detailed emotion,Emotion explicitness
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Engaged replies,simulation_debt_collection_communications_3_2,Engaged replies,Actor responsiveness
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Care weighted,simulation_debt_collection_communications_3_2,Care weighted,Empathy incentives
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,No penalty,simulation_debt_collection_communications_3_2,No penalty,Rule penalty severity
0.0,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Mild irritation,simulation_debt_collection_communications_3_2,Mild irritation,Actor hostility intensity
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Compliance focused,simulation_debt_collection_communications_3_3,Compliance focused,Agent goal priority
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Ongoing client,simulation_debt_collection_communications_3_3,Ongoing client,Relationship continuity
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Flexible options,simulation_debt_collection_communications_3_3,Flexible options,Remedy options breadth
,actor_hostility_intensity,empathy,debt_collection_communications,False,3,Standard policy,simulation_debt_collection_communications_3_3,Low formality,Compliance strictness
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Emotion acknowledging,simulation_debt_collection_communications_3_3,Emotion acknowledging,Emotional language policy
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Severe hardship,simulation_debt_collection_communications_3_3,Severe hardship,Hardship severity
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Immediate action,simulation_debt_collection_communications_3_3,Immediate action,Consequence urgency
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Full history,simulation_debt_collection_communications_3_3,Full history,Debtor info richness
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Detailed emotion,simulation_debt_collection_communications_3_3,Detailed emotion,Emotion explicitness
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Engaged replies,simulation_debt_collection_communications_3_3,Engaged replies,Actor responsiveness
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Care weighted,simulation_debt_collection_communications_3_3,Care weighted,Empathy incentives
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,No penalty,simulation_debt_collection_communications_3_3,No penalty,Rule penalty severity
0.0,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Strong hostility,simulation_debt_collection_communications_3_3,Strong hostility,Actor hostility intensity
,actor_hostility_intensity,empathy,debt_collection_communications,False,3,Balanced mandate,simulation_debt_collection_communications_3_4,Compliance focused,Agent goal priority
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Ongoing client,simulation_debt_collection_communications_3_4,Ongoing client,Relationship continuity
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Flexible options,simulation_debt_collection_communications_3_4,Flexible options,Remedy options breadth
,actor_hostility_intensity,empathy,debt_collection_communications,False,3,Standard policy,simulation_debt_collection_communications_3_4,Low formality,Compliance strictness
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Emotion acknowledging,simulation_debt_collection_communications_3_4,Emotion acknowledging,Emotional language policy
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Severe hardship,simulation_debt_collection_communications_3_4,Severe hardship,Hardship severity
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Immediate action,simulation_debt_collection_communications_3_4,Immediate action,Consequence urgency
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Full history,simulation_debt_collection_communications_3_4,Full history,Debtor info richness
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Detailed emotion,simulation_debt_collection_communications_3_4,Detailed emotion,Emotion explicitness
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Engaged replies,simulation_debt_collection_communications_3_4,Engaged replies,Actor responsiveness
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Care weighted,simulation_debt_collection_communications_3_4,Care weighted,Empathy incentives
,actor_hostility_intensity,empathy,debt_collection_communications,True,3,No penalty,simulation_debt_collection_communications_3_4,No penalty,Rule penalty severity
0.0,actor_hostility_intensity,empathy,debt_collection_communications,True,3,Abusive aggression,simulation_debt_collection_communications_3_4,Abusive aggression,Actor hostility intensity
,relationship_continuity_expectation,empathy,chronic_disease_management_coaching,True,1,Metrics-focused,simulation_chronic_disease_management_coaching_1_1,Metrics-focused,Goal orientation
,relationship_continuity_expectation,empathy,chronic_disease_management_coaching,True,1,Directive guidance,simulation_chronic_disease_management_coaching_1_1,Directive guidance,Decision authority
,relationship_continuity_expectation,empathy,chronic_disease_management_coaching,True,1,Key summaries,simulation_chronic_disease_management_coaching_1_1,Key summaries,Data access
,relationship_continuity_expectation,empathy,chronic_disease_management_coaching,False,1,Health-related,simulation_chronic_disease_management_coaching_1_1,Medical only,Support boundaries
,relationship_continuity_expectation,empathy,chronic_disease_management_coaching,True,1,Heightened safety,simulation_chronic_disease_management_coaching_1_1,Heightened safety,Safety strictness
,relationship_continuity_expectation,empathy,chronic_disease_management_coaching,True,1,Fluctuating control,simulation_chronic_disease_management_coaching_1_1,Fluctuating control,Disease stability
,relationship_continuity_expectation,empathy,chronic_disease_management_coaching,True,1,High stress,simulation_chronic_disease_management_coaching_1_1,High stress,Life stressors
,relationship_continuity_expectation,empathy,chronic_disease_management_coaching,True,1,Limited supports,simulation_chronic_disease_management_coaching_1_1,Limited supports,Support resources
,relationship_continuity_expectation,empathy,chronic_disease_management_coaching,True,1,Basic tracking,simulation_chronic_disease_management_coaching_1_1,Basic tracking,Monitoring tools
,relationship_continuity_expectation,empathy,chronic_disease_management_coaching,True,1,Mildly expressive,simulation_chronic_disease_management_coaching_1_1,Mildly expressive,Emotional expressiveness
,relationship_continuity_expectation,empathy,chronic_disease_management_coaching,True,1,Basic,simulation_chronic_disease_management_coaching_1_1,Basic,Health literacy
,relationship_continuity_expectation,empathy,chronic_disease_management_coaching,True,1,Intermittent,simulation_chronic_disease_management_coaching_1_1,Intermittent,Adherence pattern
,relationship_continuity_expectation,empathy,chronic_disease_management_coaching,True,1,Low trust,simulation_chronic_disease_management_coaching_1_1,Low trust,Baseline trust
,relationship_continuity_expectation,empathy,chronic_disease_management_coaching,True,1,Clinical metrics,simulation_chronic_disease_management_coaching_1_1,Clinical metrics,Incentive focus
0.0,relationship_continuity_expectation,empathy,chronic_disease_management_coaching,True,1,One-off contact,simulation_chronic_disease_management_coaching_1_1,One-off contact,Relationship continuity expectation
,relationship_continuity_expectation,empathy,chronic_disease_management_coaching,True,1,Metrics-focused,simulation_chronic_disease_management_coaching_1_2,Metrics-focused,Goal orientation
,relationship_continuity_expectation,empathy,chronic_disease_management_coaching,True,1,Directive guidance,simulation_chronic_disease_management_coaching_1_2,Directive guidance,Decision authority
,relationship_continuity_expectation,empathy,chronic_disease_management_coaching,True,1,Key summaries,simulation_chronic_disease_management_coaching_1_2,Key summaries,Data access
,relationship_continuity_expectation,empathy,chronic_disease_management_coaching,False,1,Health-related,simulation_chronic_disease_management_coaching_1_2,Medical only,Support boundaries
,relationship_continuity_expectation,empathy,chronic_disease_management_coaching,True,1,Heightened safety,simulation_chronic_disease_management_coaching_1_2,Heightened safety,Safety strictness
,relationship_continuity_expectation,empathy,chronic_disease_management_coaching,True,1,Fluctuating control,simulation_chronic_disease_management_coaching_1_2,Fluctuating control,Disease stability
,relationship_continuity_expectation,empathy,chronic_disease_management_coaching,True,1,High stress,simulation_chronic_disease_management_coaching_1_2,High stress,Life stressors
